Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Sport Code,Sport Name,# Participants Men's Team,# Participants Women's Team,# Participants Men Coed Team,# Participants Women Coed Team,Total # Participants Men's Team/Men Coed Team,Total # Participants Women's Team/Women Coed Team,Operating Expenses per Participant/Men's Team,Operating Expenses per Team/Men's Team,Operating Expenses per Participant/Women's Team,Operating Expenses per Team/Women's Team,Total Operating Expenses Men's Team and Women's Team,Operating Expenses per Participant/Men Coed Team,Operating Expenses per Team/Men Coed Team,Operating Expenses per Participant/Women Coed Team,Operating Expenses per Team/Women Coed Team,Total Operating Expenses Men Coed Team/Women Coed Team,Revenues Men's Team,Revenues Women's Team,Total Revenues For Men's Team and Women's Team,Revenues Men Coed Team,Revenues Women Coed Team,Total Revenues Men Coed Team/Women Coed Team,Total Revenues Men's Team and Men Coed Team,Total Revenues Women's Team and Women Coed Team,Total Revenues Men's Team/Women's Team and Coed Team,Expenses Men's Team,Expenses Women's Team,Total Expenses Men's Team and Women's Team,Expenses Men Coed Team,Expenses Women Coed Team,Total Expenses Men Coed Team and Women Coed Team,Total Expenses Men's Team and Men Coed Team,Total Expenses Women's Team and  Women Coed Team,Total Expenses Men's Team/Women's Team and Coed Team
2007,178396,University of Missouri-Columbia,MO,1,,1,NCAA,9729,10511,20240,7,Football,134,,,,134,0,6999,937920,0,0,937920,,,,,,19301864,,19301864,,,,19301864,0,19301864,10591618,,10591618,,,,10591618,0,10591618
2007,181464,University of Nebraska-Lincoln,NE,1,,1,NCAA,8995,7762,16757,7,Football,132,,,,132,0,17734,2340952,0,0,2340952,,,,,,49076861,,49076861,,,,49076861,0,49076861,18797860,,18797860,,,,18797860,0,18797860
2007,182281,University of Nevada-Las Vegas,NV,1,,1,NCAA,6860,8723,15583,7,Football,110,,,,110,0,11383,1252182,0,0,1252182,,,,,,7690735,,7690735,,,,7690735,0,7690735,6365153,,6365153,,,,6365153,0,6365153
2007,182290,University of Nevada-Reno,NV,1,,1,NCAA,4805,5537,10342,7,Football,110,,,,110,0,11617,1277832,0,0,1277832,,,,,,5498629,,5498629,,,,5498629,0,5498629,5032369,,5032369,,,,5032369,0,5032369
2007,187985,University of New Mexico-Main Campus,NM,1,,1,NCAA,6398,8176,14574,7,Football,119,,,,119,0,24251,2885909,0,0,2885909,,,,,,5751198,,5751198,,,,5751198,0,5751198,5751198,,5751198,,,,5751198,0,5751198
2007,199120,University of North Carolina at Chapel Hill,NC,1,,1,NCAA,7554,10634,18188,7,Football,114,,,,114,0,14795,1686648,0,0,1686648,,,,,,20687386,,20687386,,,,20687386,0,20687386,13233977,,13233977,,,,13233977,0,13233977
2007,227216,University of North Texas,TX,1,,1,NCAA,14007,16867,30874,7,Football,117,,,,117,0,6320,739434,0,0,739434,,,,,,2909550,,2909550,,,,2909550,0,2909550,4083748,,4083748,,,,4083748,0,4083748
2007,152080,University of Notre Dame,IN,1,,1,NCAA,4454,3917,8371,7,Football,100,,,,100,0,31807,3180707,0,0,3180707,,,,,,59774851,,59774851,,,,59774851,0,59774851,16589924,,16589924,,,,16589924,0,16589924
2007,207500,University of Oklahoma Norman Campus,OK,1,,1,NCAA,8643,8351,16994,7,Football,119,,,,119,0,48214,5737430,0,0,5737430,,,,,,40922446,,40922446,,,,40922446,0,40922446,18863323,,18863323,,,,18863323,0,18863323
2007,209551,University of Oregon,OR,1,,1,NCAA,7188,7868,15056,7,Football,104,,,,104,0,61972,6445089,0,0,6445089,,,,,,24493155,,24493155,,,,24493155,0,24493155,16293303,,16293303,,,,16293303,0,16293303
2007,215293,University of Pittsburgh-Pittsburgh Campus,PA,1,,1,NCAA,7675,7944,15619,7,Football,111,,,,111,0,18872,2094830,0,0,2094830,,,,,,17279610,,17279610,,,,17279610,0,17279610,12683710,,12683710,,,,12683710,0,12683710
2007,218663,University of South Carolina-Columbia,SC,1,,1,NCAA,7700,9450,17150,7,Football,109,,,,109,0,14097,1536600,0,0,1536600,,,,,,50433037,,50433037,,,,50433037,0,50433037,13694955,,13694955,,,,13694955,0,13694955
2007,137351,University of South Florida,FL,1,,1,NCAA,9953,14411,24364,7,Football,110,,,,110,0,22307,2453793,0,0,2453793,,,,,,14177325,,14177325,,,,14177325,0,14177325,9651043,,9651043,,,,9651043,0,9651043
2007,123961,University of Southern California,CA,1,,1,NCAA,7791,7809,15600,7,Football,109,,,,109,0,79933,8712687,0,0,8712687,,,,,,28595881,,28595881,,,,28595881,0,28595881,20963700,,20963700,,,,20963700,0,20963700
2007,176372,University of Southern Mississippi,MS,1,,1,NCAA,4066,6139,10205,7,Football,123,,,,123,0,8362,1028500,0,0,1028500,,,,,,5223825,,5223825,,,,5223825,0,5223825,2975000,,2975000,,,,2975000,0,2975000
2007,206084,University of Toledo-Main Campus,OH,1,,1,NCAA,6841,6469,13310,7,Football,105,,,,105,0,11689,1227375,0,0,1227375,,,,,,4441368,,4441368,,,,4441368,0,4441368,4441368,,4441368,,,,4441368,0,4441368
2007,207971,University of Tulsa,OK,1,,1,NCAA,1475,1337,2812,7,Football,108,,,,108,0,10762,1162339,0,0,1162339,,,,,,8156480,,8156480,,,,8156480,0,8156480,7802448,,7802448,,,,7802448,0,7802448
2007,230764,University of Utah,UT,1,,1,NCAA,11807,9614,21421,7,Football,118,,,,118,0,26614,3140443,0,0,3140443,,,,,,12088406,,12088406,,,,12088406,0,12088406,7987363,,7987363,,,,7987363,0,7987363
2007,234076,University of Virginia-Main Campus,VA,1,,1,NCAA,6083,7553,13636,7,Football,110,,,,110,0,30161,3317670,0,0,3317670,,,,,,20483132,,20483132,,,,20483132,0,20483132,18532846,,18532846,,,,18532846,0,18532846
2007,236948,University of Washington-Seattle Campus,WA,1,,1,NCAA,11584,12560,24144,7,Football,100,,,,100,0,46036,4603648,0,0,4603648,,,,,,37092611,,37092611,,,,37092611,0,37092611,17202549,,17202549,,,,17202549,0,17202549
2007,240444,University of Wisconsin-Madison,WI,1,,1,NCAA,13621,15378,28999,7,Football,122,,,,122,0,37038,4518650,0,0,4518650,,,,,,37733698,,37733698,,,,37733698,0,37733698,22979031,,22979031,,,,22979031,0,22979031
2007,240727,University of Wyoming,WY,1,,1,NCAA,3892,3872,7764,7,Football,99,,,,99,0,7357,728364,0,0,728364,,,,,,6958278,,6958278,,,,6958278,0,6958278,5332411,,5332411,,,,5332411,0,5332411
2007,230728,Utah State University,UT,1,,1,NCAA,5598,5376,10974,7,Football,116,,,,116,0,7581,879367,0,0,879367,,,,,,4200475,,4200475,,,,4200475,0,4200475,3687814,,3687814,,,,3687814,0,3687814
2007,221999,Vanderbilt University,TN,1,,1,NCAA,3096,3436,6532,7,Football,105,,,,105,0,13667,1435046,0,0,1435046,,,,,,16924277,,16924277,,,,16924277,0,16924277,14999780,,14999780,,,,14999780,0,14999780
2007,233921,Virginia Polytechnic Institute and State University,VA,1,,1,NCAA,13115,9387,22502,7,Football,127,,,,127,0,28533,3623684,0,0,3623684,,,,,,30297214,,30297214,,,,30297214,0,30297214,18010178,,18010178,,,,18010178,0,18010178
2007,199847,Wake Forest University,NC,1,,1,NCAA,2129,2218,4347,7,Football,112,,,,112,0,12099,1355080,0,0,1355080,,,,,,14866810,,14866810,,,,14866810,0,14866810,13085407,,13085407,,,,13085407,0,13085407
2007,236939,Washington State University,WA,1,,1,NCAA,8667,8558,17225,7,Football,123,,,,123,0,15496,1906000,0,0,1906000,,,,,,13469260,,13469260,,,,13469260,0,13469260,8274189,,8274189,,,,8274189,0,8274189
2007,238032,West Virginia University,WV,1,,1,NCAA,11454,9661,21115,7,Football,132,,,,132,0,47279,6240861,0,0,6240861,,,,,,27552053,,27552053,,,,27552053,0,27552053,17778686,,17778686,,,,17778686,0,17778686
2007,157951,Western Kentucky University,KY,2,,1,NCAA,5755,7354,13109,7,Football,122,,,,122,0,4315,526375,0,0,526375,,,,,,4206448,,4206448,,,,4206448,0,4206448,4206448,,4206448,,,,4206448,0,4206448
2007,172699,Western Michigan University,MI,1,,1,NCAA,8624,8661,17285,7,Football,107,,,,107,0,7263,777124,0,0,777124,,,,,,2522901,,2522901,,,,2522901,0,2522901,4557088,,4557088,,,,4557088,0,4557088
2008,197869,Appalachian State University,NC,2,,1,NCAA,6806,6819,13625,7,Football,97,,,,97,0,7112,689871,0,0,689871,,,,,,3307184,,3307184,,,,3307184,0,3307184,3204702,,3204702,,,,3204702,0,3204702
2008,104151,Arizona State University,AZ,1,,1,NCAA,20844,22182,43026,7,Football,115,,,,115,0,33821,3889454,0,0,3889454,,,,,,29857334,,29857334,,,,29857334,0,29857334,17211218,,17211218,,,,17211218,0,17211218
2008,106458,Arkansas State University-Main Campus,AR,1,,1,NCAA,3121,4400,7521,7,Football,109,,,,109,0,7292,794808,0,0,794808,,,,,,3726141,,3726141,,,,3726141,0,3726141,3726141,,3726141,,,,3726141,0,3726141
2008,100858,Auburn University Main Campus,AL,1,,1,NCAA,9258,9119,18377,7,Football,125,,,,125,0,26996,3374474,0,0,3374474,,,,,,58618819,,58618819,,,,58618819,0,58618819,28801868,,28801868,,,,28801868,0,28801868
2008,150136,Ball State University,IN,1,,1,NCAA,7561,8058,15619,7,Football,113,,,,113,0,7067,798623,0,0,798623,,,,,,5181790,,5181790,,,,5181790,0,5181790,5181790,,5181790,,,,5181790,0,5181790
2008,223232,Baylor University,TX,1,,1,NCAA,4931,6916,11847,7,Football,110,,,,110,0,16064,1766991,0,0,1766991,,,,,,11896723,,11896723,,,,11896723,0,11896723,10908725,,10908725,,,,10908725,0,10908725
2008,142115,Boise State University,ID,1,,1,NCAA,5430,6085,11515,7,Football,105,,,,105,0,14307,1502184,0,0,1502184,,,,,,8515597,,8515597,,,,8515597,0,8515597,5365282,,5365282,,,,5365282,0,5365282
2008,164924,Boston College,MA,1,,1,NCAA,4485,4773,9258,7,Football,103,,,,103,0,43921,4523895,0,0,4523895,,,,,,20711067,,20711067,,,,20711067,0,20711067,19408065,,19408065,,,,19408065,0,19408065
2008,201441,Bowling Green State University-Main Campus,OH,1,,1,NCAA,6346,7348,13694,7,Football,101,,,,101,0,7643,771899,0,0,771899,,,,,,2118327,,2118327,,,,2118327,0,2118327,4197503,,4197503,,,,4197503,0,4197503
2008,230038,Brigham Young University,UT,1,,1,NCAA,14195,13791,27986,7,Football,123,,,,123,0,13845,1702963,0,0,1702963,,,,,,12520065,,12520065,,,,12520065,0,12520065,10168252,,10168252,,,,10168252,0,10168252
2008,110556,California State University-Fresno,CA,1,,1,NCAA,6715,9002,15717,7,Football,111,,,,111,0,15709,1743700,0,0,1743700,,,,,,10414434,,10414434,,,,10414434,0,10414434,6958107,,6958107,,,,6958107,0,6958107
2008,169248,Central Michigan University,MI,1,,1,NCAA,8037,9852,17889,7,Football,108,,,,108,0,15280,1650215,0,0,1650215,,,,,,7991950,,7991950,,,,7991950,0,7991950,6050523,,6050523,,,,6050523,0,6050523
2008,217882,Clemson University,SC,1,,1,NCAA,7366,6368,13734,7,Football,115,,,,115,0,35841,4121746,0,0,4121746,,,,,,35205168,,35205168,,,,35205168,0,35205168,18842872,,18842872,,,,18842872,0,18842872
2008,126818,Colorado State University,CO,1,,1,NCAA,9275,10225,19500,7,Football,112,,,,112,0,16540,1852530,0,0,1852530,,,,,,5981376,,5981376,,,,5981376,0,5981376,7840937,,7840937,,,,7840937,0,7840937
2008,198419,Duke University,NC,1,,1,NCAA,3255,3085,6340,7,Football,111,,,,111,0,52877,5869292,0,0,5869292,,,,,,9029583,,9029583,,,,9029583,0,9029583,15746727,,15746727,,,,15746727,0,15746727
2008,198464,East Carolina University,NC,1,,1,NCAA,7591,10607,18198,7,Football,124,,,,124,0,20097,2492075,0,0,2492075,,,,,,7833996,,7833996,,,,7833996,0,7833996,8564433,,8564433,,,,8564433,0,8564433
2008,169798,Eastern Michigan University,MI,1,,1,NCAA,5189,7045,12234,7,Football,107,,,,107,0,5520,590588,0,0,590588,,,,,,5289450,,5289450,,,,5289450,0,5289450,5612011,,5612011,,,,5612011,0,5612011
2008,133669,Florida Atlantic University,FL,1,,1,NCAA,5471,6887,12358,7,Football,152,,,,152,0,9146,1390182,0,0,1390182,,,,,,2546699,,2546699,,,,2546699,0,2546699,4650348,,4650348,,,,4650348,0,4650348
2008,133951,Florida International University,FL,1,,1,NCAA,8166,10806,18972,7,Football,115,,,,115,0,11706,1346225,0,0,1346225,,,,,,6563171,,6563171,,,,6563171,0,6563171,5973113,,5973113,,,,5973113,0,5973113
2008,134097,Florida State University,FL,1,,1,NCAA,11588,14677,26265,7,Football,117,,,,117,0,34621,4050687,0,0,4050687,,,,,,24877536,,24877536,,,,24877536,0,24877536,16706311,,16706311,,,,16706311,0,16706311
2008,139755,Georgia Institute of Technology-Main Campus,GA,1,,1,NCAA,8357,3597,11954,7,Football,120,,,,120,0,31480,3777621,0,0,3777621,,,,,,22830766,,22830766,,,,22830766,0,22830766,16128865,,16128865,,,,16128865,0,16128865
2008,139931,Georgia Southern University,GA,2,,1,NCAA,7159,6560,13719,7,Football,135,,,,135,0,2375,320657,0,0,320657,,,,,,2086516,,2086516,,,,2086516,0,2086516,2473760,,2473760,,,,2473760,0,2473760
2008,151351,Indiana University-Bloomington,IN,1,,1,NCAA,14867,15139,30006,7,Football,107,,,,107,0,13935,1491025,0,0,1491025,,,,,,20836473,,20836473,,,,20836473,0,20836473,11841930,,11841930,,,,11841930,0,11841930
2008,153603,Iowa State University,IA,1,,1,NCAA,11347,8868,20215,7,Football,125,,,,125,0,16825,2103144,0,0,2103144,,,,,,21261439,,21261439,,,,21261439,0,21261439,14404274,,14404274,,,,14404274,0,14404274
2008,155399,Kansas State University,KS,1,,1,NCAA,8451,7695,16146,7,Football,120,,,,120,0,16940,2032784,0,0,2032784,,,,,,21378813,,21378813,,,,21378813,0,21378813,14019452,,14019452,,,,14019452,0,14019452
2008,203517,Kent State University Kent Campus,OH,1,,1,NCAA,6476,9299,15775,7,Football,108,,,,108,0,4508,486892,0,0,486892,,,,,,4997453,,4997453,,,,4997453,0,4997453,4203789,,4203789,,,,4203789,0,4203789
2008,159391,Louisiana State University and Agricultural & Mechanical College,LA,1,,1,NCAA,10632,11135,21767,7,Football,131,,,,131,0,27163,3558327,0,0,3558327,,,,,,61868953,,61868953,,,,61868953,0,61868953,22743208,,22743208,,,,22743208,0,22743208
2008,159647,Louisiana Tech University,LA,1,,1,NCAA,3467,2976,6443,7,Football,97,,,,97,0,19700,1910916,0,0,1910916,,,,,,2835741,,2835741,,,,2835741,0,2835741,4952114,,4952114,,,,4952114,0,4952114
2008,237525,Marshall University,WV,1,,1,NCAA,3439,4229,7668,7,Football,101,,,,101,0,15443,1559746,0,0,1559746,,,,,,6859758,,6859758,,,,6859758,0,6859758,6737369,,6737369,,,,6737369,0,6737369
2008,204024,Miami University-Oxford,OH,1,,1,NCAA,6868,7917,14785,7,Football,104,,,,104,0,4741,493034,0,0,493034,,,,,,5356706,,5356706,,,,5356706,0,5356706,5356706,,5356706,,,,5356706,0,5356706
2008,171100,Michigan State University,MI,1,,1,NCAA,15425,17671,33096,7,Football,102,,,,102,0,35906,3662366,0,0,3662366,,,,,,43506725,,43506725,,,,43506725,0,43506725,15862254,,15862254,,,,15862254,0,15862254
2008,220978,Middle Tennessee State University,TN,1,,1,NCAA,8767,9359,18126,7,Football,110,,,,110,0,9035,993843,0,0,993843,,,,,,5513282,,5513282,,,,5513282,0,5513282,5513282,,5513282,,,,5513282,0,5513282
2008,176080,Mississippi State University,MS,1,,1,NCAA,6569,5986,12555,7,Football,117,,,,117,0,8072,944477,0,0,944477,,,,,,18732248,,18732248,,,,18732248,0,18732248,12858662,,12858662,,,,12858662,0,12858662
2008,188030,New Mexico State University-Main Campus,NM,1,,1,NCAA,5357,6396,11753,7,Football,102,,,,102,0,23090,2355202,0,0,2355202,,,,,,6479728,,6479728,,,,6479728,0,6479728,7004434,,7004434,,,,7004434,0,7004434
2008,199157,North Carolina Central University,NC,2,,1,NCAA,1709,3117,4826,7,Football,92,,,,92,0,3141,288928,0,0,288928,,,,,,1641014,,1641014,,,,1641014,0,1641014,1632364,,1632364,,,,1632364,0,1632364
2008,199193,North Carolina State University at Raleigh,NC,1,,1,NCAA,11947,9407,21354,7,Football,118,,,,118,0,15215,1795373,0,0,1795373,,,,,,21772446,,21772446,,,,21772446,0,21772446,11009793,,11009793,,,,11009793,0,11009793
2008,147703,Northern Illinois University,IL,1,,1,NCAA,8065,8405,16470,7,Football,123,,,,123,0,16065,1976017,0,0,1976017,,,,,,5150310,,5150310,,,,5150310,0,5150310,7186711,,7186711,,,,7186711,0,7186711
2008,147767,Northwestern University,IL,1,,1,NCAA,3972,4369,8341,7,Football,107,,,,107,0,27548,2947622,0,0,2947622,,,,,,23951794,,23951794,,,,23951794,0,23951794,15712887,,15712887,,,,15712887,0,15712887
2008,204796,Ohio State University-Main Campus,OH,1,,1,NCAA,19375,16958,36333,7,Football,105,,,,105,0,49492,5196663,0,0,5196663,,,,,,68196195,,68196195,,,,68196195,0,68196195,32306906,,32306906,,,,32306906,0,32306906
2008,204857,Ohio University-Main Campus,OH,1,,1,NCAA,8046,8158,16204,7,Football,118,,,,118,0,8515,1004746,0,0,1004746,,,,,,6043619,,6043619,,,,6043619,0,6043619,5869228,,5869228,,,,5869228,0,5869228
2008,207388,Oklahoma State University-Main Campus,OK,1,,1,NCAA,7989,7483,15472,7,Football,133,,,,133,0,19100,2540294,0,0,2540294,,,,,,26536625,,26536625,,,,26536625,0,26536625,12498599,,12498599,,,,12498599,0,12498599
2008,232982,Old Dominion University,VA,3,,1,NCAA,5824,6930,12754,7,Football,90,,,,90,0,8066,725928,0,0,725928,,,,,,2075136,,2075136,,,,2075136,0,2075136,2712315,,2712315,,,,2712315,0,2712315
2008,209542,Oregon State University,OR,1,,1,NCAA,7536,6385,13921,7,Football,105,,,,105,0,26494,2781845,0,0,2781845,,,,,,30874059,,30874059,,,,30874059,0,30874059,12529608,,12529608,,,,12529608,0,12529608
2008,214777,Pennsylvania State University-Main Campus,PA,1,,1,NCAA,19911,16418,36329,7,Football,121,,,,121,0,18408,2227374,0,0,2227374,,,,,,61767717,,61767717,,,,61767717,0,61767717,19131957,,19131957,,,,19131957,0,19131957
2008,243780,Purdue University-Main Campus,IN,1,,1,NCAA,17980,12704,30684,7,Football,106,,,,106,0,25715,2725793,0,0,2725793,,,,,,18320608,,18320608,,,,18320608,0,18320608,12663215,,12663215,,,,12663215,0,12663215
2008,227757,Rice University,TX,1,,1,NCAA,1617,1485,3102,7,Football,105,,,,105,0,13427,1409860,0,0,1409860,,,,,,12682194,,12682194,,,,12682194,0,12682194,9541865,,9541865,,,,9541865,0,9541865
2008,186380,Rutgers University-New Brunswick,NJ,1,,1,NCAA,13565,12817,26382,7,Football,125,,,,125,0,44505,5563170,0,0,5563170,,,,,,19738023,,19738023,,,,19738023,0,19738023,19738023,,19738023,,,,19738023,0,19738023
2008,122409,San Diego State University,CA,1,,1,NCAA,10396,13893,24289,7,Football,135,,,,135,0,14244,1923001,0,0,1923001,,,,,,11931887,,11931887,,,,11931887,0,11931887,9863275,,9863275,,,,9863275,0,9863275
2008,122755,San Jose State University,CA,1,,1,NCAA,9590,10214,19804,7,Football,105,,,,105,0,18565,1949306,0,0,1949306,,,,,,4479682,,4479682,,,,4479682,0,4479682,4787063,,4787063,,,,4787063,0,4787063
2008,228246,Southern Methodist University,TX,1,,1,NCAA,2757,3163,5920,7,Football,99,,,,99,0,16823,1665504,0,0,1665504,,,,,,11121190,,11121190,,,,11121190,0,11121190,11121190,,11121190,,,,11121190,0,11121190
2008,243744,Stanford University,CA,1,,1,NCAA,3321,3181,6502,7,Football,105,,,,105,0,24124,2533045,0,0,2533045,,,,,,14178256,,14178256,,,,14178256,0,14178256,13512233,,13512233,,,,13512233,0,13512233
2008,196413,Syracuse University,NY,1,,1,NCAA,5564,7064,12628,7,Football,108,,,,108,0,20262,2188307,0,0,2188307,,,,,,17086213,,17086213,,,,17086213,0,17086213,17920590,,17920590,,,,17920590,0,17920590
2008,216339,Temple University,PA,1,,1,NCAA,10606,12295,22901,7,Football,117,,,,117,0,10924,1278112,0,0,1278112,,,,,,8037577,,8037577,,,,8037577,0,8037577,8037577,,8037577,,,,8037577,0,8037577
2008,228723,Texas A & M University,TX,1,,1,NCAA,18276,16927,35203,7,Football,133,,,,133,0,20182,2684189,0,0,2684189,,,,,,38358422,,38358422,,,,38358422,0,38358422,16067511,,16067511,,,,16067511,0,16067511
2008,228875,Texas Christian University,TX,1,,1,NCAA,2886,4215,7101,7,Football,136,,,,136,0,20336,2765629,0,0,2765629,,,,,,16636229,,16636229,,,,16636229,0,16636229,16636229,,16636229,,,,16636229,0,16636229
2008,228459,Texas State University-San Marcos,TX,2,,1,NCAA,9175,10970,20145,7,Football,117,,,,117,0,3575,418284,0,0,418284,,,,,,782547,,782547,,,,782547,0,782547,2687794,,2687794,,,,2687794,0,2687794
2008,229115,Texas Tech University,TX,1,,1,NCAA,11796,9407,21203,7,Football,128,,,,128,0,23762,3041472,0,0,3041472,,,,,,23581188,,23581188,,,,23581188,0,23581188,13966304,,13966304,,,,13966304,0,13966304
2008,100751,The University of Alabama,AL,1,,1,NCAA,9632,10765,20397,7,Football,114,,,,114,0,31991,3646957,0,0,3646957,,,,,,64606392,,64606392,,,,64606392,0,64606392,26443955,,26443955,,,,26443955,0,26443955
2008,221759,The University of Tennessee,TN,1,,1,NCAA,10157,10095,20252,7,Football,119,,,,119,0,25388,3021169,0,0,3021169,,,,,,42805360,,42805360,,,,42805360,0,42805360,22962809,,22962809,,,,22962809,0,22962809
2008,228778,The University of Texas at Austin,TX,1,,1,NCAA,16417,17955,34372,7,Football,113,,,,113,0,49389,5580965,0,0,5580965,,,,,,87583986,,87583986,,,,87583986,0,87583986,22569086,,22569086,,,,22569086,0,22569086
2008,228796,The University of Texas at El Paso,TX,1,,1,NCAA,5165,5902,11067,7,Football,111,,,,111,0,19379,2151079,0,0,2151079,,,,,,10229709,,10229709,,,,10229709,0,10229709,7760454,,7760454,,,,7760454,0,7760454
2008,102368,Troy University,AL,1,,1,NCAA,3904,6327,10231,7,Football,103,,,,103,0,6108,629161,0,0,629161,,,,,,4500149,,4500149,,,,4500149,0,4500149,4658547,,4658547,,,,4658547,0,4658547
2008,160755,Tulane University of Louisiana,LA,1,,1,NCAA,2456,2783,5239,7,Football,92,,,,92,0,7249,666931,0,0,666931,,,,,,5035494,,5035494,,,,5035494,0,5035494,5861473,,5861473,,,,5861473,0,5861473
2008,196088,University at Buffalo,NY,1,,1,NCAA,9536,8150,17686,7,Football,99,,,,99,0,13045,1291407,0,0,1291407,,,,,,5241024,,5241024,,,,5241024,0,5241024,5241024,,5241024,,,,5241024,0,5241024
2008,200800,University of Akron Main Campus,OH,1,,1,NCAA,7771,7264,15035,7,Football,110,,,,110,0,6735,740890,0,0,740890,,,,,,1577189,,1577189,,,,1577189,0,1577189,4788604,,4788604,,,,4788604,0,4788604
2008,100663,University of Alabama at Birmingham,AL,1,,1,NCAA,3069,4442,7511,7,Football,105,,,,105,0,8574,900318,0,0,900318,,,,,,5853300,,5853300,,,,5853300,0,5853300,5715330,,5715330,,,,5715330,0,5715330
2008,104179,University of Arizona,AZ,1,,1,NCAA,12185,13629,25814,7,Football,106,,,,106,0,33900,3593350,0,0,3593350,,,,,,20927253,,20927253,,,,20927253,0,20927253,12612710,,12612710,,,,12612710,0,12612710
2008,106397,University of Arkansas Main Campus,AR,1,,1,NCAA,6652,6315,12967,7,Football,123,,,,123,0,28445,3498785,0,0,3498785,,,,,,38630265,,38630265,,,,38630265,0,38630265,18309256,,18309256,,,,18309256,0,18309256
2008,110635,University of California-Berkeley,CA,1,,1,NCAA,11409,12976,24385,7,Football,115,,,,115,0,44321,5096961,0,0,5096961,,,,,,27747396,,27747396,,,,27747396,0,27747396,19122925,,19122925,,,,19122925,0,19122925
2008,110662,University of California-Los Angeles,CA,1,,1,NCAA,11374,14255,25629,7,Football,115,,,,115,0,32405,3726569,0,0,3726569,,,,,,26640759,,26640759,,,,26640759,0,26640759,18390148,,18390148,,,,18390148,0,18390148
2008,132903,University of Central Florida,FL,1,,1,NCAA,14510,17678,32188,7,Football,105,,,,105,0,10625,1115663,0,0,1115663,,,,,,8845302,,8845302,,,,8845302,0,8845302,7467781,,7467781,,,,7467781,0,7467781
2008,201885,University of Cincinnati-Main Campus,OH,1,,1,NCAA,9005,8209,17214,7,Football,103,,,,103,0,40728,4195026,0,0,4195026,,,,,,11460935,,11460935,,,,11460935,0,11460935,10525335,,10525335,,,,10525335,0,10525335
2008,126614,University of Colorado at Boulder,CO,1,,1,NCAA,12779,11582,24361,7,Football,110,,,,110,0,29708,3267877,0,0,3267877,,,,,,27827286,,27827286,,,,27827286,0,27827286,13040024,,13040024,,,,13040024,0,13040024
2008,129020,University of Connecticut,CT,1,,1,NCAA,7949,8064,16013,7,Football,107,,,,107,0,44717,4784755,0,0,4784755,,,,,,13520096,,13520096,,,,13520096,0,13520096,13798555,,13798555,,,,13798555,0,13798555
2008,134130,University of Florida,FL,1,,1,NCAA,14504,17533,32037,7,Football,123,,,,123,0,51640,6351721,0,0,6351721,,,,,,66150063,,66150063,,,,66150063,0,66150063,22860425,,22860425,,,,22860425,0,22860425
2008,139959,University of Georgia,GA,1,,1,NCAA,10018,13740,23758,7,Football,126,,,,126,0,39641,4994816,0,0,4994816,,,,,,65218406,,65218406,,,,65218406,0,65218406,19836966,,19836966,,,,19836966,0,19836966
2008,141574,University of Hawaii at Manoa,HI,1,,1,NCAA,5064,5901,10965,7,Football,116,,,,116,0,23185,2689501,0,0,2689501,,,,,,7523084,,7523084,,,,7523084,0,7523084,9031878,,9031878,,,,9031878,0,9031878
2008,225511,University of Houston,TX,1,,1,NCAA,9816,10487,20303,7,Football,128,,,,128,0,9618,1231148,0,0,1231148,,,,,,3965165,,3965165,,,,3965165,0,3965165,7338423,,7338423,,,,7338423,0,7338423
2008,142285,University of Idaho,ID,1,,1,NCAA,4367,3643,8010,7,Football,109,,,,109,0,10979,1196744,0,0,1196744,,,,,,5900551,,5900551,,,,5900551,0,5900551,4961529,,4961529,,,,4961529,0,4961529
2008,145637,University of Illinois at Urbana-Champaign,IL,1,,1,NCAA,16170,14216,30386,7,Football,103,,,,103,0,20955,2158393,0,0,2158393,,,,,,25710645,,25710645,,,,25710645,0,25710645,10492919,,10492919,,,,10492919,0,10492919
2008,153658,University of Iowa,IA,1,,1,NCAA,9063,9478,18541,7,Football,131,,,,131,0,29589,3876169,0,0,3876169,,,,,,38896234,,38896234,,,,38896234,0,38896234,26902080,,26902080,,,,26902080,0,26902080
2008,155317,University of Kansas,KS,1,,1,NCAA,9512,9619,19131,7,Football,125,,,,125,0,22007,2750851,0,0,2750851,,,,,,17676175,,17676175,,,,17676175,0,17676175,13338908,,13338908,,,,13338908,0,13338908
2008,157085,University of Kentucky,KY,1,,1,NCAA,8527,8740,17267,7,Football,139,,,,139,0,14369,1997240,0,0,1997240,,,,,,26143126,,26143126,,,,26143126,0,26143126,13247477,,13247477,,,,13247477,0,13247477
2008,160658,University of Louisiana at Lafayette,LA,1,,1,NCAA,5328,6977,12305,7,Football,110,,,,110,0,9631,1059464,0,0,1059464,,,,,,4015061,,4015061,,,,4015061,0,4015061,4015061,,4015061,,,,4015061,0,4015061
2008,159993,University of Louisiana Monroe,LA,1,,1,NCAA,2159,3604,5763,7,Football,118,,,,118,0,4652,548886,0,0,548886,,,,,,2649397,,2649397,,,,2649397,0,2649397,2649397,,2649397,,,,2649397,0,2649397
